idx	uid	img_path	fig_num	caption
680	PMC2195629	/imgs/512/154/2195629/PMC2195629_JEM990650.f6.png	F6	Platelet rolling on activated endothelium. Platelet suspensions (600 l at 2  108 platelets/ml in buffer containing 20% washed erythrocytes) were incubated with HUVEC monolayers (prepared as for Fig. 5) for 2 min and then perfused over the monolayer for an additional 3 min. Rolling platelets were counted per 60 field over the 3-min perfusion. The experiment was performed three times (except for the 6G1 inhibition, which was only performed once), and values are expressed as percentages of the numbers of cells rolling on the histamine-stimulated endothelium. 100% for the stimulated, untreated cells ranged from 16 to 21 cells/min. The decrease in rolling in cells treated with either GP Ib or P-selectin antibodies was statistically significant (n = 3, P &lt; 0.001, one-way ANOVA, Tukey's test).
681	PMC4515597	/imgs/512/337/4515597/PMC4515597_fimmu-06-00384-g002.png	F2	Extravasation model for T cells at the inflamed joint. In response to proinflammatory mediators, leukocytes and vascular cells are activated. Among other immune cells, T cells (Th1, Th17, Treg, and possibly Th22) initiate a serial cascade (rolling, arrest, spreading, crawling, and transmigration) and eventually extravasate from blood vessels to the inflamed joint. The figure shows inflammatory cytokines, selectins, integrins, adhesion molecules, chemokines, and chemokine receptors involved in T cell recruitment to and retention in the joint.
682	PMC4690884	/imgs/512/387/4690884/PMC4690884_viruses-07-02961-g001.png	viruses-07-02961-f001	Diagrammatic representation of the EV71 genome and polyprotein products. Cap independent IRES driven protein translation produce a single polyprotein followed by proteolytic cleavage into partially processed products and eleven mature products. Virus encoded 3C and 2A proteases are accountable for this polyprotein processing at different stages.
683	PMC4308901	/imgs/512/156/4308901/PMC4308901_13075_2015_528_Fig3_HTML.png	Fig3	Plateletleukocyte interactions. (Phase I) Neutrophils (N) interact with circulating platelets (PLT): after recognition of platelet P-selectin by the P-selectin granulocyte ligand 1 (<b>PSGL1</b>), neutrophils implement their engagement with platelets by upregulating Mac-1 (also known as M2 or CD11b/CD18), a surface integrin that interacts with platelet-bound fibrinogen in cooperation with glycoprotein (GP) IIbIIIa (also known as 2b3 integrin). The activation of neutrophils (possibly further enhanced by CD40CD40 ligand (CD40L) interactions) results in the release of enzymatic moieties such as myeloperoxidase (MPO), proteinase 3 (PR3) and of the prestored soluble pattern recognition receptor pentraxin (PTX)3 as well as in the expression of tissue factor (TF), which in turn promotes thrombin generation. Platelets also release various bioactive signals such as leukotrienes (LTs), high mobility group box 1 protein (HMGB1), platelet-derived growth factor (PDGF), transforming growth factor beta (TGF), lysosphingolipids (LPs), and 5-hydroxytryptamine (5HT). (Phase II) Recognition of phosphatidylserine (P-Ser) on platelets prompts their phagocytic clearance and quenches their procoagulant capacity; neutrophil ADPases break the auto/paracrine loop of ADP-mediated platelet activation. Neutrophils that had phagocytosed platelets become largely anergic after degranulation.
684	PMC4785224	/imgs/512/91/4785224/PMC4785224_ncomms10828-f2.png	f2	Unique adhesion receptor requirements of HEV-mediated neutrophil recruitment.(a) Flow cytometry gating strategy and analysis of the peritoneal lavage after 30 or 60min of TNF-induced peritonitis with and without (NT, non-treated) PNAd inhibition by high-dose i.v. MECA-79 mAb injection. Data representative of two independent experiments. (b) The effect of different blocking antibodies on neutrophil accumulation in the abdominal lavage was evaluated after 1h TNF treatmensing flow cytometry as in (a). n=6 of least three independent experiments. Data as mean total cell numbers.d. Statistical significance is indicated relative to NT with TNF. Student's t-test **P&lt;0.01, ***P&lt;0.001. (c) To investigate the luminal neutrophil behaviour, E-selectin, L-selectin or Mac-1 was blocked by i.v. injection of monoclonal antibodies and intravital microscopy of inflamed omental milky spots was performed in LysM-eGFP mice at high magnification. Time is colour-coded and visualizes cell motion within 35min duration. Dashed lines indicate vessel borders. Scale bar, 20m. Quantification of intraluminal neutrophil behaviour in HEVs shown as pie charts for each condition. Cell numbers for rolling/crawling/arrest/time without any neutrophilendothelium interaction in seconds: NT n=25/33/34/0, -PNAd=1/1/0/210, -E-selectin n=9/34/0/0 and -Mac-1 n=34/2/2/0.
685	PMC5103732	/imgs/512/205/5103732/PMC5103732_etm-12-05-2974-g00.png	f1-etm-0-0-3722	Screening of interacting proteins with PRL-1 or 3 using a yeast two-hybrid system. (A) Schematic representation of the PRL-1 and PRL-3 cloning strategy for the yeast two-hybrid assay. Full length PRL-1 and 3, containing a PTP domain, polybasic region and prenylation motif were inserted into pLexA bait vector. (B) Construction and identification of the bait vectors. Gel electrophoresis images of the vector (pLexA) and bait genes (PRL-1 and PRL-3). The plasmids were digested with EcoRI and XhoI, and samples were loaded onto agarose gel. (C) Expression of bait fusion protein in yeast. EGY48 yeast strain transformed with pLexA-PRL-1 or empty vector (pLexA) as a control were lysed and resolved using sodium dodecyl sulfate-polyacrylamide gel electrophoresis for western blotting using anti-PRL-1 antibody. (D) Diagram of screening results and cloning of prey genes in mammalian expression vector. Twelve prey genes were identified from screening; 9 genes were isolated from screening using PRL-1 bait and 6 genes were isolated from PRL-3 bait screening. (E) Selplg and Fkbp8 prey cDNAs were inserted into pcHA vector for mammalian expression and digested with EcoRI and XhoI restriction enzymes. PRL, phosphatase of regenerative liver. PTP, protein tyrosine phosphatase.
686	PMC3227234	/imgs/512/387/3227234/PMC3227234_CDI2012-808157.001.png	fig1	Schematic view of the leukocyte trafficking adhesion cascade in IBD. Leukocytes tether and roll along the vascular endothelium via selectin-mediated adhesion. They are then activated by chemokines into a high avidity, high affinity state so that integrin-mediated strong adhesion and arrest can take place. This prepares the leukocyte for transmigration through the blood vessel wall into the inflamed colon. Chemokine activation can be inhibited by various chemokine/chemokine receptor inhibitors such as the CCR9 small molecule antagonist Traficet-EN, a monoclonal antibody to CXCR3 or a CXCR2 antagonist (shown in blue). Additionally, antagonists of integrin firm adhesion include the anti- 4 integrin monoclonal antibody Natalizumab, the selective 47 small molecule antagonist MLN-02 and the antisense intercellular adhesion molecule-1 (ICAM-1) oligonucleotide Alicaforsen (shown in blue). KO, knock out; LFA-1, Lymphocyte function-associated antigen 1; MadCAM-1, mucosal addressin-cell adhesion molecule 1; PNAd, Peripheral lymph node addressin; RBC, red blood cell; V-CAM-1, vascular-cell adhesion molecule 1.
687	PMC5116072	/imgs/512/114/5116072/PMC5116072_ncomms13464-f2.png	f2	Platelets are required host defence during E. coli-induced pneumonia.Glycol- and busulfan-treated wild-type mice were injected intratracheally with saline or viable E. coli. (a) Survival 24h after instillation of 8  106 viable E. coli (n=1115). (b) Neutrophil recruitment into the alveoli and the c.f.u. count in the BAL (c), lung tissue (d) and the spleen (e) were analysed 24h after intratracheal instillation of 6  106 c.f.u.'s per mouse (n=4). Neutrophil accumulation in the lung was visualized by intravital microscopy of the middle right lung lobe by intravital microscopy. (f) Number of accumulated neutrophils per field of view (FOV) (n=3). (g) Neutrophils interacting with platelets in the lung capillaries in vivo (n=3). (h) The formation of circulating plateletneutrophil aggregates in the blood of glycol- and busulfan-treated mice after intratracheal instillation of saline or viable E. coli (6  106 c.f.u.'s per mouse) was measured by flow cytometry (n=4). (i) Ultrathin cross-sectioned lung tissue imaged by transmission electron microscopy from lung tissue of WT mice after inducing pneumonia showing a neutrophil (*) in close proximity to a platelet (#) and 2 erythrocytes () within the boundaries of the capillary wall (black arrow). (j) Confocal image of lung tissue from WT mice after induction of E. coli pneumonia with (k) 3D reconstruction and (l) exemplary display of a single confocal plane to identify neutrophils (Ly6G, green) and platelets (CD41, red) within pulmonary capillaries stained with PECAM-1 antibody (gray) (scale bars equal 20m). Means.e.m., ANOVA plus Bonferroni testing, *P&lt;0.05.
688	PMC5116072	/imgs/512/114/5116072/PMC5116072_ncomms13464-f4.png	f4	EV-mediated shuttling of arachidonic acid into platelets is necessary for host defence.Isolated PMNs, PLTs or both were pretreated with blocking antibodies against P-selectin (clone RB40.34, 5gml1) or GPIb (clone Xia.B2, 5gml1) and stimulated with ADP (10M) and fMLP (10M) at 37C for 30min. (a) EVs were quantified in the supernatant (n=4). (b) The arachidonic concentration in the EV fraction was quantified by ELISA (n=4). (c) Uptake of fluorescently-labelled, isolated neutrophil EVs (labelled with a green fluorescent cell tracker) in isolated platelets labelled with a CD41-PE antibody (dilution 1:200) was analysed by confocal microscopy (exemplary micrograph, scale bar equals 10m). (d) Uptake of neutrophil-derived EVs into platelets (exemplary micrograph, scale bar equals 10m). (e) Colocalization of EVs and Cox1 in platelets (exemplary micrograph, scale bar equals 5m). PMNs and platelets were isolated from WT mice and treated with a blocking antibody against GPIb. (f) TxB2-C14 in control and ADP (10M)/fMLP (10M)-stimulated samples after pretreatment with a blocking GPIb-antibody (clone Xia.B2, 5gml1) with or without substitution of isolated EVs (n=3). (g) Total TxB2 production in control and ADP/fMLP-stimulated samples (n=3). (h) Cox1 activity after treatment with isotype, blocking antibody against GPIb (clone Xia.B2, 5gml1) or blocking GPIb antibody and isolated EVs (n=3). Wild-type mice pretreated with the isotype or blocking antibody against GPIb (clone Xia.B2, 50g per mouse) were injected intratracheally with viable E. coli and (i) the amount of circulating platelet-neutrophil aggregates in the blood, (j) neutrophil recruitment into the alveoli and the c.f.u. count in the BAL (k), lung tissue (l) and the spleen (m) were analysed after 24h (n=4). (n) Wild-type mice were pretreated with GPIb blocking antibody (clone Xia.B2, 50g per mouse) and received isolated neutrophil EVs or control and survival was assessed 24h after instillation of 8  106 viable E. coli (n=78). Isolated PMNs and platelets were pre-incubated with a blocking antibody against GPIb (clone Xia.B2, 5g ml1) or isotype control and stimulated with ADP (10M) and fMLP (10M) at 37C for 30min. The concentration of LTB4 (o) and LTC4 (p) was measured in the supernatant (n=4). Means.e.m., ANOVA plus Bonferroni testing, two-tailed t-test in 4b, log rank test in 4n *P&lt;0.05.
689	PMC5116072	/imgs/512/114/5116072/PMC5116072_ncomms13464-f5.png	f5	EV shuttling involves directed release and uptake mechanisms.(a) Caveolin-1 and Clathrin in supernatant and EV fraction from control and ADP (10M)/fMLP (10M)-stimulated samples was detected by western blot (exemplary blot from three experiments). (b) Isolated platelets and neutrophils (ration 1:10) were co-incubated and control samples and stimulated samples were pretreated with vehicle or 5M BAPTA-AM and the number of generated EVs was quantified (n=3). (c) Total TxB2 production in control and ADP (10M)/fMLP (10M)-stimulated samples after pretreatment with vehicle or 10gml1 chlorpromazine (n=3). (d) Mac-1 (CD11b) in supernatant and EV fraction from control and ADP (10M)/fMLP (10M)-stimulated samples was detected by western blot (exemplary blot from 3 experiments). (e) Total TxB2 production in control and ADP (10M)/fMLP (10M)-stimulated samples after pretreatment with a blocking Mac-1 antibody (clone M1/70, 5gml1) or antibody plus 10gml1 chlorpromazine (n=3). (f) Platelet adhesion in fibrinogen-coated flow chambers in control and ADP/fMLP-stimulated samples after pretreatment with a blocking Mac-1 antibody (clone M1/70, 5gml1) or antibody plus 10gml1 chlorpromazine (n=3). (g) Western Blot of Mac-1 in platelets co-incubated with EV fraction from unstimulated and stimulated neutrophils (exemplary blot from three experiments). (h) Wild-type mice were pretreated with GPIb blocking antibody (clone Xia.B2, 50g per mouse) and received isolated neutrophil EVs pretreated with or without a blocking Mac-1 antibody. Survival was assessed 24h after instillation of 8  106 viable E. coli (n=67). (i) Cox1 activity in WT neutrophils alone or after co-incubation with activated WT or Cox1/ platelets (n=5). Means.e.m., ANOVA plus Bonferroni testing, log rank test in 5h *P&lt;0.05.
